,title,keywords,period,ratio
278,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-05-01,0.01793
279,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-06-01,0.01133
280,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-07-01,0.00924
281,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-08-01,0.00763
282,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-09-01,0.01212
283,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-10-01,0.06643
284,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-11-01,0.05604
285,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2020-12-01,0.28852
286,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-01-01,1.1731
287,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-02-01,1.05108
288,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-03-01,0.01368
289,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-04-01,0.23716
290,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-05-01,0.01219
291,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-06-01,0.01094
292,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-07-01,0.01094
293,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-08-01,0.00682
294,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-09-01,0.00737
295,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-10-01,0.40168
296,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-11-01,0.08097
297,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2021-12-01,0.34786
298,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-01-01,0.14497
299,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-02-01,0.12159
300,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-03-01,0.00964
301,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-04-01,0.0399
302,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-05-01,0.01429
303,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-06-01,0.01163
304,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-07-01,0.00896
305,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-08-01,0.00812
306,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-09-01,0.0107
307,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-10-01,0.10379
308,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-11-01,0.34745
309,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2022-12-01,0.4788
310,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-01-01,0.45084
311,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-02-01,0.03691
312,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-03-01,0.10016
313,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-04-01,0.06101
314,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-05-01,0.01262
315,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-06-01,0.0098
316,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-07-01,0.00966
317,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-08-01,0.01179
318,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-09-01,0.01386
319,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-10-01,0.02261
320,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-11-01,0.21554
321,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2023-12-01,0.39339
322,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-01-01,0.25569
323,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-02-01,0.02238
324,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-03-01,0.06674
325,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-04-01,0.01997
326,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-05-01,0.01014
327,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-06-01,0.00854
328,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-07-01,0.00902
329,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-08-01,0.01346
330,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-09-01,0.05555
331,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-10-01,0.06395
332,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-11-01,0.1341
333,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2024-12-01,0.1432
334,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2025-01-01,0.34062
335,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2025-02-01,0.31302
336,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2025-03-01,0.01772
337,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2025-04-01,0.0162
338,한파,"한파, 한파 피해, 한파 주의보, 한파 경보, 한파 농작물, 한파 작황, 한파 피해 복구, 겨울 한파, 강추위, 작물 동해",2025-05-01,0.00609
339,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-01-01,0.00736
340,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-02-01,0.00482
341,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-03-01,0.00554
342,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-04-01,0.0071
343,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-05-01,0.93359
344,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-06-01,0.22815
345,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-07-01,1.38807
346,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-08-01,0.83088
347,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-09-01,0.03293
348,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-10-01,0.01481
349,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-11-01,0.01097
350,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2016-12-01,0.00825
351,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-01-01,0.00649
352,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-02-01,0.00582
353,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-03-01,0.00627
354,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-04-01,0.00884
355,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-05-01,0.69588
356,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-06-01,0.47955
357,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-07-01,0.66346
358,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-08-01,0.38211
359,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-09-01,0.01282
360,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-10-01,0.00739
361,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-11-01,0.00684
362,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2017-12-01,0.00619
363,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-01-01,0.00893
364,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-02-01,0.00556
365,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-03-01,0.00834
366,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-04-01,0.01294
367,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-05-01,0.02291
368,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-06-01,0.30915
369,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-07-01,1.73491
370,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-08-01,1.05676
371,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-09-01,0.05112
372,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-10-01,0.02363
373,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-11-01,0.01913
374,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2018-12-01,0.015
375,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-01-01,0.00947
376,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-02-01,0.00748
377,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-03-01,0.01392
378,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-04-01,0.08443
379,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-05-01,0.21512
380,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-06-01,0.15033
381,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-07-01,0.49107
382,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-08-01,0.51889
383,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-09-01,0.02561
384,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-10-01,0.01201
385,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-11-01,0.01445
386,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2019-12-01,0.00873
387,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-01-01,0.00658
388,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-02-01,0.00711
389,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-03-01,0.01088
390,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-04-01,0.01952
391,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-05-01,0.08103
392,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-06-01,0.57056
393,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-07-01,0.12265
394,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-08-01,1.06387
395,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-09-01,0.03483
396,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-10-01,0.01128
397,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-11-01,0.01215
398,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2020-12-01,0.01013
399,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-01-01,0.00771
400,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-02-01,0.00574
401,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-03-01,0.01181
402,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-04-01,0.06837
403,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-05-01,0.0392
404,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-06-01,0.06985
405,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-07-01,1.14825
406,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-08-01,0.23061
407,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-09-01,0.01855
408,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-10-01,0.01452
409,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-11-01,0.01369
410,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2021-12-01,0.01137
411,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-01-01,0.00622
412,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-02-01,0.00568
413,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-03-01,0.01037
414,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-04-01,0.07997
415,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-05-01,0.0724
416,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-06-01,0.18476
417,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-07-01,0.78122
418,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-08-01,0.3165
419,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-09-01,0.08333
420,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-10-01,0.0138
421,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-11-01,0.01451
422,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2022-12-01,0.01205
423,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-01-01,0.00735
424,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-02-01,0.00752
425,폭염,"폭염, 폭염 피해, 폭염 경보, 폭염 주의보, 폭염 작황, 폭염 농작물, 폭염 스트레스, 고온 피해, 농작물 고온, 폭염 재해",2023-03-01,0.01394
